id,price
0,3711.07
1,7565.24
2,9810.97
3,3714.6175
4,1421.6226666666664
5,4874.12
6,6504.34
7,3613.59
8,6704.13
9,11236.94
10,5767.36
11,828.615
12,1967.4325000000003
13,1530.09
14,2575.03
15,1136.589
16,1656.773
17,4236.48
18,5089.67
19,693.8011666666666
20,3300.48
21,6867.235
22,3834.13
23,741.2671904761904
24,14228.7
25,1482.061666666667
26,859.14
27,1106.4153333333334
28,1553.92
29,1079.63
30,9506.55
31,714.45
32,4726.67
33,735.99
34,483.66
35,2676.5166666666664
36,7743.88
37,3447.85
38,2425.25
39,629.809
40,479.05
41,6797.05
42,705.32
43,1789.3
44,10300.62
45,2748.745
46,1052.4666666666667
47,819.4833333333335
48,1348.6275
49,2814.505
50,828.7916666666667
51,5172.91
52,2510.8
53,8992.6
54,6453.35
55,1841.92
56,11590.31
57,1796.9841666666666
58,5875.380666666667
59,1567.16
60,1804.221
61,491.56
62,5827.2716666666665
63,897.16
64,10103.53
65,16490.8
66,855.53
67,13815.22
68,6667.81
69,7145.59
70,626.52
71,561.8056666666668
72,1045.0633333333333
73,1752.96
74,4909.88
75,1691.93
76,6681.11
77,11706.36
78,2811.92
79,5220.28
80,10776.67
81,1824.92
82,12222.32
83,5830.44
84,843.7608333333333
85,8431.4275
86,789.245
87,12180.85
88,9906.71
89,11771.46
90,6554.72
91,949.4056666666667
92,733.26
93,876.59
94,16511.87
95,451.35
96,11128.23
97,13650.61
98,11376.95
99,752.1283333333333
100,2080.78
101,741.425
102,985.664
103,645.6
104,1509.76
105,1456.51
106,1392.02
107,990.852
108,1453.66
109,743.5641666666667
110,563.34
111,1123.4
112,2435.670833333333
113,1811.515
114,1333.48
115,6412.35
116,5115.52
117,14168.58
118,531.66
119,15069.787999999999
120,1282.21
121,1645.78
122,968.19
123,558.28
124,756.63
125,1911.03
126,1865.21
127,7207.29
128,7384.95
129,7326.37
130,8007.083333333334
131,5552.6
132,5726.97
133,786.3350000000002
134,3619.8
135,1197.79
136,682.57
137,5446.69
138,630.7111666666666
139,5948.42
140,847.52
141,1217.25
142,3642.82
143,4018.83
144,794.9533333333333
145,7099.726
146,14311.56
147,5500.9
148,2849.67
149,2790.9
150,4580.4
151,1655.34
152,10516.61
153,2968.88
154,847.28
155,16373.08
156,5191.71
157,2469.96
158,4166.21
159,776.3025
160,10655.75
161,8661.43
162,816.18
163,606.69
164,5860.0
165,6154.0175
166,2882.16
167,3816.83
168,2727.99
169,13937.25
170,776.855
171,1419.36
172,5783.2676666666675
173,1586.775
174,3874.38
175,2103.18
176,5844.95
177,2677.3225
178,2595.3
179,3852.39
180,4258.22
181,1985.08
182,634.94
183,1350.2033333333331
184,687.0758333333334
185,5131.25
186,791.47
187,1049.13
188,419.3
189,1826.1050000000002
190,1856.43
191,957.28
192,932.54
193,5999.99
194,4158.05
195,2914.0264999999995
196,700.8544166666667
197,10253.96
198,758.18
199,5845.853333333333
200,8849.14
201,5551.2
202,601.61
203,1072.0766666666666
204,5668.723333333333
205,5511.64
206,745.83
207,2691.765
208,705.18
209,11249.52
210,2581.48
211,6819.326666666666
212,11477.35
213,577.4703571428572
214,1609.026
215,804.7166666666666
216,3040.9
217,2823.31
218,975.42
219,2386.43
220,4615.29
221,2788.1825
222,9424.75
223,1047.56
224,960.0
225,5147.48
226,4406.61
227,2196.6
228,8322.35
229,1993.39
230,5125.556666666667
231,1785.81
232,743.11
233,1448.4946666666667
234,787.21
235,12677.76
236,873.2306666666667
237,1044.03
238,4922.71
239,5953.17
240,6580.91
241,811.6266666666666
242,16214.35
243,5320.74
244,686.59
245,1293.0646666666667
246,2633.8
247,7341.26
248,8740.46
249,6749.66
250,3791.203333333333
251,1368.86
252,2574.1
253,6586.71
254,4356.95
255,1138.77
256,721.9894523809522
257,2366.2125
258,626.05
259,13178.55
260,5254.83
261,4832.02
262,1825.98
263,3150.54
264,754.245
265,1655.63
266,14860.14
267,1596.35
268,1165.91
269,5016.16
270,5967.95
271,597.36
272,5218.63
273,4332.21
274,693.701
275,674.6533333333334
276,5701.72
277,721.71
278,10672.1
279,11124.96
280,1954.95
281,2304.29
282,4756.24
283,8342.21
284,6523.93
285,12515.79
286,8109.14
287,10470.09
288,2061.5660000000003
289,6914.66
290,461.98
291,8618.65
292,15459.98
293,903.235
294,8132.331999999999
295,1710.7673333333335
296,2534.02
297,546.6866666666667
298,692.02
299,7008.46
300,3824.72
301,972.54
302,2988.63
303,4071.66
304,6651.706666666668
305,10766.34
306,1143.185
307,733.6666666666665
308,1810.86
309,2453.8
310,1503.17
311,693.21
312,9313.94
313,5518.4
314,2679.2133333333336
315,13401.6
316,812.1716666666667
317,1705.0986666666663
318,959.415
319,6168.213333333332
320,6168.84
321,657.23
322,566.435
323,441.62
324,971.07
325,5193.803333333333
326,1511.0983333333331
327,1699.37
328,5818.904
329,679.38
330,16002.75
331,2396.0
332,816.07
333,10384.24
334,2334.813333333333
335,1813.28
336,15355.05
337,693.4025
338,928.72
339,7709.84
340,784.4910000000001
341,1621.73
342,594.53
343,4916.11
344,5467.48
345,1852.19
346,680.1433333333334
347,2430.316666666667
348,5266.386666666667
349,837.18
350,2592.78
351,567.52
352,3881.39
353,1859.155
354,786.5073333333335
355,1677.59
356,686.804
357,12052.62
358,1729.0236666666667
359,474.4533333333334
360,1009.04
361,5427.31
362,626.785
363,13416.06
364,2298.0
365,711.18
366,698.3233333333333
367,3935.106666666667
368,1659.08
369,685.1088333333333
370,488.66
371,614.49
372,8224.9
373,780.936
374,488.29
375,921.52
376,871.06
377,4933.2
378,2678.416666666666
379,757.1955
380,5628.53
381,486.64
382,819.74
383,8450.08
384,1560.07
385,876.82
386,14902.3
387,5765.347
388,775.7339999999999
389,818.83
390,3174.958333333334
391,775.02
392,6202.12
393,651.5199880952381
394,2871.86
395,4973.54
396,829.93
397,1964.85
398,1136.27
399,2526.48
400,5763.3
401,758.085
402,3712.28
403,5715.5391666666665
404,1556.11
405,1133.13
406,492.73
407,15168.29
408,1843.3875
409,6703.96
410,626.7079652014654
411,866.408
412,6797.37
413,1849.6890000000003
414,7158.54
415,1008.965
416,1371.5960000000005
417,6403.54
418,510.3144523809522
419,6192.579333333332
420,10722.963333333333
421,4185.137333333333
422,8148.54
423,827.023
424,1570.26
425,526.52
426,828.7266666666669
427,14058.55
428,1766.0283333333334
429,9346.52
430,3637.24
431,15317.71
432,2337.19
433,2764.6225
434,667.2066666666666
435,3234.956285714286
436,2552.383166666667
437,1108.875
438,5596.34
439,939.94
440,2768.09
441,1665.53
442,819.1625
443,663.51
444,915.28
445,1081.97
446,2568.195
447,4419.71
448,775.1159722222222
449,2653.64
450,586.3816309523809
451,955.01
452,9186.33
453,8367.82
454,2579.215
455,4369.886666666666
456,829.38
457,9975.38
458,4330.14
459,6594.33
460,12045.4
461,514.84
462,586.44
463,922.54
464,923.34
465,5009.16
466,872.1466666666668
467,6152.473333333332
468,7118.545
469,1878.25
470,2086.42
471,2536.8746666666666
472,2754.31
473,4240.625
474,1769.85
475,843.8
476,10058.34
477,4897.02
478,5595.43
479,8173.43
480,1252.6091666666666
481,5239.19
482,11916.8
483,12576.69
484,1363.6266666666668
485,4549.775
486,13517.15
487,2743.165
488,4200.63
489,2509.28
490,782.02
491,1185.9833333333333
492,6467.025
493,12660.86
494,2915.73
495,581.744
496,2417.51
497,5949.47
498,1794.2563333333333
499,5033.44
500,9335.0
501,535.1906666666666
502,8631.66
503,1725.5166666666667
504,455.8433333333333
505,5904.757
506,742.2869999999999
507,3676.49
508,1827.24
509,892.42
510,1761.1024999999997
511,729.5852142857142
512,1461.75
513,4105.83
514,3920.87
515,11719.51
516,5627.58
517,6951.33
518,1446.61
519,1806.93
520,8448.5
521,1773.28
522,770.69
523,8860.7
524,7894.72
525,1857.925
526,1609.081666666667
527,2775.75
528,5496.413999999999
529,6569.85
530,2328.64
531,1437.75
532,2736.54
533,10922.16
534,2799.565
535,14508.35
536,9693.7
537,4389.61
538,1782.57
539,2098.54
540,5132.38
541,5915.406666666668
542,832.63
543,14724.05
544,711.4816666666666
545,10047.63
546,11477.68
547,1938.31
548,1114.06
549,7471.34
550,551.71
551,1017.48
552,6342.566
553,1814.97
554,1968.82
555,11725.01
556,6081.59
557,8063.59
558,1363.9651904761909
559,1736.1599999999996
560,743.29
561,3117.84
562,816.89
563,5783.77
564,8787.96
565,2973.76
566,2787.29
567,2536.09
568,8349.72
569,1783.39
570,840.0233333333333
571,4028.17
572,12943.02
573,16691.08
574,6067.12
575,720.0455000000001
576,6994.2
577,958.16
578,753.51
579,6208.688666666667
580,2559.99
581,737.5717142857144
582,682.6033333333332
583,713.0975
584,10395.26
585,1498.285
586,976.21
587,935.72
588,3393.9666666666667
589,5135.467000000001
590,1775.4333333333334
591,734.47
592,906.53
593,733.52
594,12926.77
595,1037.2
596,12311.71
597,651.4
598,1159.67
