id,price
0,3729.73
1,7523.746
2,9347.0
3,3774.3435571428577
4,1452.1289000000002
5,5061.969666666667
6,6273.218
7,3618.91
8,6736.43
9,11251.34
10,5939.164
11,817.8978380952381
12,2037.8765999999998
13,1514.2906476190476
14,2589.656
15,1140.1168
16,1609.5905
17,4244.581666666667
18,5215.304
19,712.920607142857
20,3308.1456666666663
21,6969.477
22,3905.004
23,721.8994898268397
24,14588.74
25,1489.127
26,858.0245
27,1090.5284
28,1535.31
29,1069.7413333333332
30,9407.876
31,727.0005333333334
32,4711.014
33,726.906
34,479.4653333333333
35,2726.3204333333338
36,7756.656
37,3457.266
38,2423.522
39,636.0915833333332
40,472.896
41,6697.276
42,695.4113333333333
43,1794.344
44,10177.018
45,2730.401
46,1047.8473333333334
47,814.3513333333334
48,1331.4390000000003
49,2788.759
50,840.3050000000005
51,5100.201866666667
52,2494.424
53,8547.494
54,6277.0
55,1838.118
56,11644.39
57,1817.0518333333332
58,6528.492200000001
59,1564.146
60,1799.5273523809524
61,500.808
62,5916.405466666666
63,885.588
64,10243.662666666665
65,16670.096
66,850.504
67,13884.7815
68,6695.164
69,6664.84
70,632.683
71,588.5281
72,1055.0575
73,1686.124
74,4888.004333333334
75,1670.0286666666666
76,6698.464
77,11648.766
78,2789.575
79,5330.077
80,10316.266
81,1903.5285
82,12626.918
83,5805.592
84,851.2782047619047
85,8341.822
86,811.369080952381
87,11954.91
88,10248.766
89,11948.106
90,6729.29
91,944.7368476190471
92,731.854
93,875.0456666666666
94,16654.504
95,443.6398666666667
96,10942.072
97,14026.809
98,11677.552
99,738.6082380952381
100,2089.026
101,732.0118
102,971.2949666666668
103,646.748
104,1482.139
105,1483.8436666666666
106,1439.276
107,957.8465809523809
108,1443.9
109,741.4904119047618
110,558.7896
111,1133.996
112,2355.6898333333324
113,1829.217
114,1318.776
115,6141.162
116,5063.702
117,14369.716
118,540.512
119,15198.357266666666
120,1241.738
121,1623.5373333333332
122,1007.592
123,546.922
124,744.006
125,1932.386
126,1819.7453333333335
127,7102.36
128,7393.756
129,7698.574
130,8241.25
131,5475.116
132,5874.936
133,792.7428095238096
134,3641.38
135,1199.168
136,687.96
137,5474.244
138,662.3701380952381
139,6021.182
140,853.984
141,1229.1753333333336
142,3636.856
143,4000.6618333333336
144,778.7526666666666
145,7000.7492
146,14545.252
147,5582.458666666666
148,2749.3355
149,2810.994
150,4596.862
151,1667.6875
152,10769.444
153,3041.92
154,826.768
155,16408.512
156,5232.999333333334
157,2479.1831
158,4355.024
159,811.5990999999999
160,10641.522
161,8772.108
162,807.264
163,613.8666666666668
164,5989.905333333333
165,6092.7495
166,2828.8006666666665
167,3950.282
168,2639.07
169,14004.494
170,776.0365
171,1398.4689999999998
172,5699.3422
173,1530.423
174,4006.296
175,2091.508333333333
176,5872.893933333334
177,2701.4416666666675
178,2593.434
179,3850.866
180,4253.946
181,2012.162
182,640.3365
183,1385.6975
184,688.6396214285712
185,5190.45
186,807.974
187,1039.083
188,424.314
189,1838.4988333333333
190,1746.569
191,928.274
192,945.4924333333332
193,6206.186
194,4162.166
195,2901.4636238095236
196,704.1800777777778
197,10315.906
198,731.97
199,5956.1825
200,8790.028
201,5573.306
202,625.8913571428571
203,1050.493004761905
204,5738.917600000001
205,5476.182
206,738.7589761904762
207,2725.3368095238093
208,715.544
209,11558.546
210,2603.19
211,6987.1315
212,11442.698
213,593.2424047619048
214,1605.2866999999999
215,802.7502333333334
216,3003.661
217,2965.38
218,975.7
219,2417.312
220,4355.47
221,2761.8814999999995
222,9449.138
223,1051.4618
224,982.57
225,5346.1285333333335
226,4336.398
227,2231.222
228,8095.646
229,1875.442
230,5081.038133333333
231,1755.113
232,754.038
233,1530.9158
234,803.318
235,12212.524
236,844.9244476190478
237,1022.63
238,4801.622
239,5951.928
240,6564.504
241,822.7860000000002
242,15877.162
243,5358.839333333333
244,691.7156
245,1273.7621285714285
246,2696.95
247,7185.63
248,8578.568
249,6636.858
250,3792.0381
251,1305.928
252,2565.946
253,6693.412
254,4250.836
255,1141.7933333333333
256,723.6599619047615
257,2340.6000928571434
258,594.484
259,13243.094
260,5440.224
261,4899.816
262,1818.806
263,3121.194
264,746.7043142857143
265,1662.778
266,15270.608
267,1590.2112857142856
268,1163.868
269,5165.728
270,5810.804
271,596.106
272,5056.58
273,4297.942
274,693.5373857142856
275,692.3281809523809
276,5854.489
277,719.158
278,10574.978
279,11239.45
280,1949.558
281,2423.2412000000004
282,4889.321
283,8742.866
284,6837.558
285,12475.944
286,8074.294
287,10485.996
288,1968.0154
289,6893.404
290,466.804
291,8712.39
292,15516.036
293,896.4063000000001
294,8099.767400000001
295,1690.4846666666667
296,2517.432
297,529.7333333333333
298,708.612
299,7096.016
300,3891.23
301,988.0482666666667
302,2977.042
303,4060.004
304,6648.355733333335
305,10989.928
306,1124.6308666666666
307,741.4710333333333
308,1784.4415142857144
309,2519.806
310,1548.964
311,702.214
312,9220.212
313,5430.222
314,2646.6345
315,13444.48
316,819.7322857142857
317,1727.0636666666667
318,954.829
319,6212.666
320,5989.1579
321,655.4546666666668
322,582.3657619047619
323,448.106
324,977.538
325,5217.691599999999
326,1496.1812
327,1678.928
328,6069.2881333333335
329,684.314
330,15823.882
331,2401.844
332,824.46
333,10458.096
334,2353.3105
335,1788.452
336,15353.17
337,724.8969000000001
338,881.834
339,8020.792
340,791.7277523809526
341,1620.168
342,584.804
343,4819.95
344,5485.59
345,1838.3476666666668
346,703.7126666666668
347,2402.9803333333334
348,5275.6075
349,828.96
350,2608.018
351,573.304
352,3891.316
353,1891.0976666666666
354,770.0007666666669
355,1689.692
356,666.7473571428571
357,11526.67
358,1725.9528499999994
359,473.98733333333337
360,1009.6233333333333
361,5593.808666666667
362,621.6243999999999
363,13011.412
364,2397.25
365,711.984
366,695.5118666666666
367,4031.984666666667
368,1660.875
369,678.5509333333334
370,493.5716666666666
371,602.2496
372,8212.29
373,774.1538023809524
374,490.067
375,911.214
376,864.994
377,4809.776
378,2512.8084666666664
379,747.8778333333335
380,5616.468
381,473.1572
382,825.6885
383,8606.858
384,1581.2
385,898.557
386,14800.966
387,5691.109066666666
388,793.7252
389,809.338
390,3109.1697809523816
391,780.732
392,6190.692
393,646.1848642857143
394,2802.9350999999997
395,5051.374
396,837.15
397,1983.0853333333334
398,1134.2
399,2558.954
400,5771.132
401,783.529
402,3654.232
403,5773.144500000001
404,1587.928
405,1120.658
406,496.712
407,15306.8815
408,1824.5097
409,6926.59
410,626.0599470806961
411,870.7216000000001
412,6617.6264
413,1876.873519047619
414,6964.572
415,1008.2053333333333
416,1372.3909761904763
417,6463.348
418,528.2309753968253
419,6260.726166666667
420,10595.2714
421,4197.381133333334
422,8193.14
423,824.9707
424,1583.018
425,529.28
426,829.332638095238
427,14074.714
428,1791.1153333333332
429,9341.888
430,3634.494
431,15176.57
432,2346.44
433,2719.6228333333333
