id,price
0,12218.908
1,13278.868
2,13393.974
3,12456.432
4,12790.17
5,13094.472
6,11969.732
7,12035.085
8,12842.019
9,14419.305
10,12177.66
11,10511.457
12,12350.998
13,11799.5845
14,12126.595
15,12848.574
16,12771.364
17,12402.576
18,11438.484
19,10677.155
20,12175.479
21,13009.592
22,12311.224
23,9951.925
24,13352.876
25,12385.308
26,10267.018666666667
27,13032.801
28,12790.342
29,10665.147
30,13800.606
31,9789.742699999999
32,11981.772
33,10079.579
34,9985.559
35,12176.169
36,12608.105
37,12035.085
38,11871.6155
39,10880.731
40,10303.806
41,13496.086
42,10358.459
43,11975.787
44,13783.814
45,12107.309
46,10546.446
47,10548.96
48,11593.483666666665
49,12047.212
50,10492.924
51,11958.268
52,12845.019
53,12902.914
54,12100.3615
55,12555.951
56,13434.4115
57,12571.869666666667
58,11778.534
59,12345.059
60,12219.286
61,10310.017
62,12694.357
63,10576.065
64,13528.7985
65,14148.563
66,10817.358
67,13524.269
68,12325.469
69,12802.809
70,10042.179
71,10682.645
72,10366.988
73,12338.042
74,12615.056
75,12552.252
76,13430.016
77,14392.277
78,12412.24
79,12960.67
80,13542.798
81,13228.113
82,14247.131
83,13014.289
84,10670.152
85,13349.667
86,10588.011
87,13831.291
88,13039.0805
89,13986.87
90,12477.688
91,10869.174
92,10512.933
93,10677.155
94,15191.2355625
95,10202.979
96,14255.709
97,14040.716
98,13571.227
99,10738.017
100,12876.631
101,10990.303
102,10396.28
103,10438.772
104,12154.824
105,12662.337
106,12489.507
107,9936.319
108,12082.457
109,10985.533
110,10728.658
111,12571.86
112,11112.085666666668
113,12870.892
114,11943.641
115,12398.832
116,12420.2105
117,14100.557
118,10804.4502
119,13929.795
120,12720.108
121,12689.924
122,12826.972
123,10771.92
124,10058.412
125,12496.167
126,11291.331333333334
127,13105.109
128,12629.166
129,12734.897
130,12137.037
131,11494.479
132,12878.764
133,10506.798
134,12688.912
135,12865.522
136,10732.074
137,12308.7855
138,10608.348
139,11815.587666666668
140,10321.62
141,10707.678
142,12445.211
143,12537.456
144,10683.426
145,13450.414
146,14474.193
147,12429.2735
148,11307.927
149,11307.075
150,12546.328
151,12875.189
152,13812.938833333334
153,11722.556
154,10501.828
155,12957.861
156,12656.188
157,12871.636
158,11268.281
159,10543.324
160,14093.685
161,13471.119
162,10078.942
163,10469.980333333333
164,12585.64
165,12552.82
166,13063.97
167,13051.42
168,12459.122
169,12963.479
170,10984.437
171,12570.631
172,11953.564
173,12161.761
174,13013.219
175,12990.624
176,12406.06
177,12336.614
178,12824.626
179,11236.722
180,11983.645
181,11539.921
182,10677.155
183,12669.192
184,10875.981
185,11471.3465
186,11172.243
187,10952.709
188,10302.746
189,13062.825
190,12732.974
191,10242.759666666667
192,10966.936
193,13010.842
194,11533.985
195,12487.74
196,10985.533
197,14275.832
198,10406.137
199,13546.334
200,13562.891
201,12767.978
202,10000.269
203,11915.408
204,13133.26
205,11466.0045
206,10738.057
207,12837.349
208,10345.607
209,12499.308
210,11870.075
211,12773.383
212,13754.021
213,10509.273
214,12406.861
215,10682.726
216,12340.482
217,12180.968
218,12849.209
219,12259.929
220,12156.3815
221,13057.986
222,13479.606
223,10801.088
224,12177.321
225,12406.06
226,12139.094
227,11536.196714285714
228,13351.901
229,13063.175
230,12463.142
231,12147.665
232,9923.671199999999
233,12993.715
234,10545.315
235,13083.908
236,10667.05
237,11821.5325
238,12703.684
239,12466.195
240,13275.024
241,10782.928
242,14025.77
243,11794.018
244,9774.7105
245,11380.084
246,12335.886
247,12954.654
248,13587.665
249,12743.809
250,13297.337
251,12545.717
252,12105.175
253,12195.188
254,12461.99
255,12178.327
256,10984.814
257,11880.385
258,9934.384
259,14316.95
260,12944.116
261,12226.5875
262,13063.277
263,12933.488
264,11121.894
265,12372.651
266,14128.871
267,12364.076
